🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w70.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_70.world <<<<<<<<<<<<<<<<<<
[WARN] [1749863337.082477, 0.000000]: wait_for_service(/gazebo/get_model_state): failed to contact, will keep trying
[INFO] [1749863345.905132, 0.041000]: wait_for_service(/gazebo/get_model_state): finally were able to contact [rosrpc://turan-TULPAR-T5-V20-3:34233]
Time: 0.02 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.18 (m)
Time: 11.58 (s), x: -4.00 (m), y: 4.72 (m)
Time: 11.68 (s), x: -4.00 (m), y: 4.78 (m)
Time: 11.78 (s), x: -3.99 (m), y: 4.85 (m)
Time: 11.88 (s), x: -3.99 (m), y: 4.92 (m)
Time: 11.99 (s), x: -3.98 (m), y: 5.00 (m)
Time: 12.10 (s), x: -3.97 (m), y: 5.07 (m)
Time: 12.20 (s), x: -3.96 (m), y: 5.15 (m)
Time: 12.30 (s), x: -3.95 (m), y: 5.22 (m)
Time: 12.40 (s), x: -3.93 (m), y: 5.30 (m)
Time: 12.51 (s), x: -3.91 (m), y: 5.37 (m)
Time: 12.61 (s), x: -3.89 (m), y: 5.44 (m)
Time: 12.71 (s), x: -3.88 (m), y: 5.50 (m)
Time: 12.81 (s), x: -3.86 (m), y: 5.55 (m)
Time: 12.91 (s), x: -3.85 (m), y: 5.60 (m)
Time: 13.01 (s), x: -3.83 (m), y: 5.64 (m)
Time: 13.11 (s), x: -3.82 (m), y: 5.68 (m)
Time: 13.22 (s), x: -3.81 (m), y: 5.71 (m)
Time: 13.32 (s), x: -3.80 (m), y: 5.74 (m)
Time: 13.42 (s), x: -3.79 (m), y: 5.78 (m)
Time: 13.52 (s), x: -3.77 (m), y: 5.81 (m)
Time: 13.62 (s), x: -3.76 (m), y: 5.84 (m)
Time: 13.72 (s), x: -3.75 (m), y: 5.88 (m)
Time: 13.83 (s), x: -3.73 (m), y: 5.94 (m)
Time: 13.93 (s), x: -3.70 (m), y: 6.01 (m)
Time: 14.03 (s), x: -3.67 (m), y: 6.09 (m)
Time: 14.13 (s), x: -3.64 (m), y: 6.17 (m)
Time: 14.23 (s), x: -3.62 (m), y: 6.24 (m)
Time: 14.33 (s), x: -3.58 (m), y: 6.33 (m)
Time: 14.44 (s), x: -3.53 (m), y: 6.46 (m)
Time: 14.54 (s), x: -3.48 (m), y: 6.61 (m)
Time: 14.64 (s), x: -3.43 (m), y: 6.75 (m)
Time: 14.74 (s), x: -3.38 (m), y: 6.89 (m)
Time: 14.84 (s), x: -3.32 (m), y: 7.03 (m)
Time: 14.94 (s), x: -3.27 (m), y: 7.17 (m)
Time: 15.04 (s), x: -3.21 (m), y: 7.32 (m)
Time: 15.14 (s), x: -3.16 (m), y: 7.46 (m)
Time: 15.25 (s), x: -3.11 (m), y: 7.59 (m)
Time: 15.35 (s), x: -3.06 (m), y: 7.71 (m)
Time: 15.45 (s), x: -3.02 (m), y: 7.79 (m)
Time: 15.55 (s), x: -2.99 (m), y: 7.88 (m)
Time: 15.65 (s), x: -2.95 (m), y: 7.98 (m)
Time: 15.76 (s), x: -2.89 (m), y: 8.12 (m)
Time: 15.86 (s), x: -2.84 (m), y: 8.25 (m)
Time: 15.96 (s), x: -2.79 (m), y: 8.37 (m)
Time: 16.06 (s), x: -2.75 (m), y: 8.47 (m)
Time: 16.16 (s), x: -2.71 (m), y: 8.57 (m)
Time: 16.26 (s), x: -2.66 (m), y: 8.68 (m)
Time: 16.36 (s), x: -2.59 (m), y: 8.82 (m)
Time: 16.46 (s), x: -2.53 (m), y: 8.96 (m)
Time: 16.56 (s), x: -2.48 (m), y: 9.07 (m)
Time: 16.66 (s), x: -2.43 (m), y: 9.18 (m)
Time: 16.77 (s), x: -2.38 (m), y: 9.29 (m)
Time: 16.87 (s), x: -2.31 (m), y: 9.39 (m)
Time: 16.97 (s), x: -2.24 (m), y: 9.49 (m)
Time: 17.07 (s), x: -2.17 (m), y: 9.58 (m)
Time: 17.17 (s), x: -2.13 (m), y: 9.64 (m)
Time: 17.27 (s), x: -2.08 (m), y: 9.68 (m)
Time: 17.38 (s), x: -2.02 (m), y: 9.74 (m)
Time: 17.48 (s), x: -1.97 (m), y: 9.78 (m)
Time: 17.59 (s), x: -1.93 (m), y: 9.82 (m)
Time: 17.69 (s), x: -1.88 (m), y: 9.86 (m)
Time: 17.79 (s), x: -1.85 (m), y: 9.90 (m)
Time: 17.89 (s), x: -1.84 (m), y: 9.94 (m)
Time: 17.99 (s), x: -1.84 (m), y: 9.99 (m)
Time: 18.09 (s), x: -1.85 (m), y: 10.03 (m)
Time: 18.20 (s), x: -1.87 (m), y: 10.07 (m)
Time: 18.31 (s), x: -1.89 (m), y: 10.08 (m)
Time: 18.41 (s), x: -1.92 (m), y: 10.09 (m)
Time: 18.51 (s), x: -1.96 (m), y: 10.09 (m)
Time: 18.61 (s), x: -1.99 (m), y: 10.09 (m)
Time: 18.72 (s), x: -2.02 (m), y: 10.08 (m)
Time: 18.83 (s), x: -2.04 (m), y: 10.06 (m)
Time: 18.93 (s), x: -2.03 (m), y: 10.05 (m)
Time: 19.04 (s), x: -2.01 (m), y: 10.04 (m)
Time: 19.14 (s), x: -2.00 (m), y: 10.05 (m)
Time: 19.24 (s), x: -2.00 (m), y: 10.07 (m)
Time: 19.35 (s), x: -1.98 (m), y: 10.08 (m)
Time: 19.45 (s), x: -1.97 (m), y: 10.10 (m)
Time: 19.56 (s), x: -1.95 (m), y: 10.13 (m)
Time: 19.67 (s), x: -1.93 (m), y: 10.13 (m)
Time: 19.77 (s), x: -1.92 (m), y: 10.12 (m)
Time: 19.88 (s), x: -1.90 (m), y: 10.11 (m)
Time: 19.98 (s), x: -1.89 (m), y: 10.10 (m)
Time: 20.09 (s), x: -1.88 (m), y: 10.08 (m)
Time: 20.19 (s), x: -1.87 (m), y: 10.07 (m)
Time: 20.29 (s), x: -1.87 (m), y: 10.05 (m)
Time: 20.39 (s), x: -1.87 (m), y: 10.03 (m)
Time: 20.49 (s), x: -1.88 (m), y: 10.01 (m)
Time: 20.59 (s), x: -1.88 (m), y: 10.00 (m)
Time: 20.70 (s), x: -1.90 (m), y: 10.00 (m)
Time: 20.81 (s), x: -1.94 (m), y: 10.01 (m)
Time: 20.91 (s), x: -1.96 (m), y: 10.02 (m)
Time: 21.01 (s), x: -1.97 (m), y: 10.03 (m)
Time: 21.11 (s), x: -1.98 (m), y: 10.06 (m)
Time: 21.22 (s), x: -2.00 (m), y: 10.08 (m)
Time: 21.32 (s), x: -2.03 (m), y: 10.10 (m)
Time: 21.42 (s), x: -2.06 (m), y: 10.10 (m)
Time: 21.52 (s), x: -2.08 (m), y: 10.05 (m)
Time: 21.62 (s), x: -2.11 (m), y: 9.97 (m)
Time: 21.72 (s), x: -2.15 (m), y: 9.85 (m)
Time: 21.82 (s), x: -2.20 (m), y: 9.74 (m)
Time: 21.92 (s), x: -2.25 (m), y: 9.60 (m)
Time: 22.02 (s), x: -2.30 (m), y: 9.47 (m)
Time: 22.12 (s), x: -2.35 (m), y: 9.35 (m)
Time: 22.23 (s), x: -2.38 (m), y: 9.26 (m)
Time: 22.33 (s), x: -2.42 (m), y: 9.17 (m)
Time: 22.43 (s), x: -2.45 (m), y: 9.10 (m)
Time: 22.53 (s), x: -2.46 (m), y: 9.06 (m)
Time: 22.63 (s), x: -2.46 (m), y: 9.07 (m)
Time: 22.73 (s), x: -2.45 (m), y: 9.09 (m)
Time: 22.83 (s), x: -2.44 (m), y: 9.11 (m)
Time: 22.94 (s), x: -2.44 (m), y: 9.12 (m)
Time: 23.04 (s), x: -2.43 (m), y: 9.13 (m)
Time: 23.14 (s), x: -2.43 (m), y: 9.14 (m)
Time: 23.24 (s), x: -2.43 (m), y: 9.15 (m)
Time: 23.34 (s), x: -2.43 (m), y: 9.15 (m)
Time: 23.44 (s), x: -2.43 (m), y: 9.15 (m)
Time: 23.55 (s), x: -2.43 (m), y: 9.15 (m)
Time: 23.65 (s), x: -2.44 (m), y: 9.15 (m)
Time: 23.75 (s), x: -2.44 (m), y: 9.15 (m)
Time: 23.85 (s), x: -2.44 (m), y: 9.14 (m)
Time: 23.95 (s), x: -2.44 (m), y: 9.14 (m)
Time: 24.05 (s), x: -2.45 (m), y: 9.13 (m)
Time: 24.16 (s), x: -2.45 (m), y: 9.12 (m)
Time: 24.26 (s), x: -2.45 (m), y: 9.11 (m)
Time: 24.36 (s), x: -2.45 (m), y: 9.10 (m)
Time: 24.46 (s), x: -2.45 (m), y: 9.10 (m)
Time: 24.56 (s), x: -2.46 (m), y: 9.09 (m)
Time: 24.66 (s), x: -2.46 (m), y: 9.08 (m)
Time: 24.77 (s), x: -2.46 (m), y: 9.08 (m)
Time: 24.87 (s), x: -2.45 (m), y: 9.10 (m)
Time: 24.97 (s), x: -2.45 (m), y: 9.10 (m)
Time: 25.07 (s), x: -2.46 (m), y: 9.10 (m)
Time: 25.18 (s), x: -2.46 (m), y: 9.10 (m)
Time: 25.28 (s), x: -2.47 (m), y: 9.10 (m)
Time: 25.38 (s), x: -2.48 (m), y: 9.10 (m)
Time: 25.49 (s), x: -2.48 (m), y: 9.10 (m)
Time: 25.60 (s), x: -2.49 (m), y: 9.10 (m)
Time: 25.70 (s), x: -2.49 (m), y: 9.10 (m)
Time: 25.80 (s), x: -2.50 (m), y: 9.10 (m)
Time: 25.90 (s), x: -2.50 (m), y: 9.09 (m)
Time: 26.00 (s), x: -2.51 (m), y: 9.11 (m)
Time: 26.10 (s), x: -2.51 (m), y: 9.12 (m)
Time: 26.20 (s), x: -2.50 (m), y: 9.14 (m)
Time: 26.31 (s), x: -2.49 (m), y: 9.14 (m)
Time: 26.41 (s), x: -2.49 (m), y: 9.14 (m)
Time: 26.51 (s), x: -2.51 (m), y: 9.11 (m)
Time: 26.62 (s), x: -2.52 (m), y: 9.07 (m)
Time: 26.72 (s), x: -2.54 (m), y: 9.04 (m)
Time: 26.83 (s), x: -2.56 (m), y: 9.00 (m)
Time: 26.93 (s), x: -2.60 (m), y: 8.94 (m)
Time: 27.03 (s), x: -2.66 (m), y: 8.85 (m)
Time: 27.14 (s), x: -2.70 (m), y: 8.78 (m)
Time: 27.24 (s), x: -2.74 (m), y: 8.72 (m)
Time: 27.34 (s), x: -2.78 (m), y: 8.67 (m)
Time: 27.45 (s), x: -2.84 (m), y: 8.60 (m)
Time: 27.55 (s), x: -2.93 (m), y: 8.50 (m)
Time: 27.65 (s), x: -3.03 (m), y: 8.39 (m)
Time: 27.75 (s), x: -3.15 (m), y: 8.26 (m)
Time: 27.86 (s), x: -3.28 (m), y: 8.12 (m)
Time: 27.96 (s), x: -3.39 (m), y: 8.00 (m)
Time: 28.07 (s), x: -3.50 (m), y: 7.89 (m)
Time: 28.17 (s), x: -3.59 (m), y: 7.78 (m)
Time: 28.27 (s), x: -3.68 (m), y: 7.69 (m)
Time: 28.38 (s), x: -3.79 (m), y: 7.58 (m)
Time: 28.48 (s), x: -3.87 (m), y: 7.49 (m)
Time: 28.59 (s), x: -3.93 (m), y: 7.43 (m)
Time: 28.69 (s), x: -3.97 (m), y: 7.39 (m)
Time: 28.79 (s), x: -3.99 (m), y: 7.38 (m)
Time: 28.89 (s), x: -3.97 (m), y: 7.39 (m)
Time: 28.99 (s), x: -3.96 (m), y: 7.40 (m)
Time: 29.09 (s), x: -3.95 (m), y: 7.42 (m)
Time: 29.20 (s), x: -3.94 (m), y: 7.43 (m)
Time: 29.30 (s), x: -3.94 (m), y: 7.43 (m)
Time: 29.40 (s), x: -3.94 (m), y: 7.41 (m)
Time: 29.50 (s), x: -3.96 (m), y: 7.40 (m)
Time: 29.60 (s), x: -3.97 (m), y: 7.41 (m)
Time: 29.70 (s), x: -3.99 (m), y: 7.41 (m)
Time: 29.80 (s), x: -4.00 (m), y: 7.40 (m)
Time: 29.90 (s), x: -4.01 (m), y: 7.39 (m)
Time: 30.00 (s), x: -4.03 (m), y: 7.37 (m)
Time: 30.10 (s), x: -4.03 (m), y: 7.36 (m)
Time: 30.21 (s), x: -4.04 (m), y: 7.36 (m)
Time: 30.31 (s), x: -4.06 (m), y: 7.36 (m)
Time: 30.41 (s), x: -4.08 (m), y: 7.37 (m)
Time: 30.51 (s), x: -4.09 (m), y: 7.37 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 30.5110 (s)
Navigation metric: 0.0000
