Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
eband,28,1,21.09,8.14,0.814,0.39,1.229,0.2815,0,0,0,0.0,2.249,-1,0.746,20.426,6657291.223,629084.948,70
eband,29,1,21.13,8.44,0.844,0.4,1.186,0.295,0,0,0,0.0,3.364,-1,1.105,156.293,515.442,4123897.57,85
eband,31,1,20.33,8.31,0.831,0.41,1.204,0.2769,0,0,0,0.0,2.957,-1,0.977,60.834,20449732.415,2952905.399,77
eband,32,1,21.21,8.17,0.817,0.39,1.224,0.2908,0,0,0,0.0,2.382,-1,0.506,295.526,459111.487,9847516.87,73
eband,33,1,23.84,9.19,0.919,0.39,1.088,0.2824,0,0,0,0.0,35.113,-1,1.231,266.743,20519.215,8068854.429,114
eband,34,1,21.35,8.24,0.824,0.39,1.214,0.2808,0,0,0,0.0,8.919,-1,0.742,178.642,975259.551,4218878.781,82
eband,35,1,20.37,8.08,0.808,0.4,1.237,0.2857,0,0,0,0.0,39.832,-1,0.196,511.649,2095162.623,26209363.441,85
eband,36,1,20.8,8.15,0.815,0.39,1.226,0.2703,0,0,0,0.0,2.256,-1,0.318,29.989,3823454.978,982264.357,68
eband,38,1,23.19,8.53,0.853,0.37,1.172,0.2803,0,0,0,0.0,36.607,-1,1.146,706.909,5344768.887,28280610.923,129
eband,39,1,19.91,8.17,0.817,0.41,1.224,0.2879,0,0,0,0.0,9.258,-1,0.38,113.954,6712994.715,4740260.619,75
eband,40,1,19.32,8.02,0.802,0.42,1.247,0.2823,0,0,0,0.0,1.802,-1,0.239,96.181,2753929.628,4720682.24,69
eband,41,1,20.0,8.03,0.803,0.4,1.245,0.2832,0,0,0,0.0,1.371,-1,0.238,55.351,217486.946,2266578.835,67
eband,42,1,19.45,8.0,0.8,0.41,1.25,0.296,0,0,0,0.0,0.203,-1,0.023,36.597,264364.72,2222564.588,64
eband,43,1,22.16,8.55,0.855,0.39,1.169,0.2688,0,0,0,0.0,97.859,-1,1.244,152.435,869030.257,5305851.312,127
eband,44,1,21.57,8.41,0.841,0.39,1.19,0.2999,0,0,0,0.0,3.826,-1,1.256,394.073,54564.4,14523503.46,82
eband,45,1,14.82,5.63,0.563,0.38,1.777,0.0,1,0,0,0.0,67.989,-1,1.486,483.93,97669077.905,17951897.554,100
eband,46,1,20.07,8.25,0.825,0.41,1.212,0.2687,0,0,0,0.0,2.603,-1,0.928,31.849,3884158.907,1221096.019,76
eband,47,1,19.83,8.22,0.822,0.41,1.217,0.2725,0,0,0,0.0,1.755,-1,0.911,276.736,8196669.541,7387207.256,70
eband,48,1,22.83,8.44,0.844,0.37,1.185,0.2782,0,0,0,0.0,10.032,-1,1.121,41.837,4237772.133,1419299.654,77
eband,49,1,23.97,8.71,0.871,0.36,1.148,0.2696,0,0,0,0.0,154.268,-1,0.732,230.02,23486219.416,7611199.129,163
eband,50,1,21.53,8.3,0.83,0.39,1.205,0.3005,0,0,0,0.0,131.227,-1,0.536,1324.744,882213.499,154367695.679,128
eband,51,1,22.0,8.54,0.854,0.39,1.171,0.2634,0,0,0,0.0,151.08,-1,1.115,320.148,180599410.187,10242521.597,135
eband,52,1,13.86,4.85,0.485,0.35,2.061,0.0,1,0,0,0.0,134.751,-1,0.916,925.367,29131951.43,30387839.481,116
eband,53,1,20.54,8.32,0.832,0.41,1.201,0.2717,0,0,0,0.0,2.305,-1,1.09,186.329,3094255.02,5241017.964,79
eband,54,1,20.16,8.12,0.812,0.4,1.231,0.287,0,0,0,0.0,1.54,-1,0.669,279.567,858657.692,8590788.119,63
eband,55,1,21.49,8.38,0.838,0.39,1.194,0.3041,0,0,0,0.0,16.985,-1,0.965,272.709,269303.569,7755251.948,101
eband,56,1,24.03,8.73,0.873,0.36,1.146,0.2373,0,0,0,0.0,326.942,-1,0.932,596.971,51588607.455,19995486.855,224
eband,57,1,21.01,8.44,0.844,0.4,1.185,0.2684,0,0,0,0.0,85.52,-1,1.276,667.582,13117259.117,58767899.367,119
eband,58,1,43.13,12.82,1.282,0.3,0.78,0.1838,0,0,2,0.0,849.577,-1,1.239,427.682,102614644.923,13198051.875,506
eband,59,1,21.36,8.41,0.841,0.39,1.189,0.2816,0,0,0,0.0,40.993,-1,0.966,461.483,2940071.66,15796096.612,99
eband,60,1,20.25,8.17,0.817,0.4,1.224,0.2828,0,0,0,0.0,3.627,-1,0.321,51.642,4217285.994,3439995.34,77
eband,61,1,19.5,8.02,0.802,0.41,1.247,0.2817,0,0,0,0.0,1.307,-1,0.174,250.492,3528663.952,8973872.871,67
eband,63,1,20.23,8.21,0.821,0.41,1.217,0.269,0,0,0,0.0,28.235,-1,0.494,343.221,4180690.587,10044130.013,86
eband,65,1,20.13,8.16,0.816,0.41,1.225,0.3082,0,0,0,0.0,1.619,-1,0.72,227.262,770866.935,5511833.668,67
eband,66,1,21.86,8.34,0.834,0.38,1.2,0.2604,0,0,0,0.0,135.461,-1,0.647,1034.348,11236546.207,40337091.503,132
eband,67,1,19.54,8.02,0.802,0.41,1.248,0.2722,0,0,0,0.0,1.096,-1,0.215,42.473,322218.757,1727316.999,65
eband,68,1,20.73,8.38,0.838,0.4,1.193,0.2984,0,0,0,0.0,3.12,-1,0.788,1004.354,10678080.601,113764858.562,82
eband,69,1,22.51,8.25,0.825,0.37,1.212,0.2914,0,0,0,0.0,4.911,-1,0.859,299.168,5882076.869,9419363.821,80
eband,70,1,22.98,8.56,0.856,0.37,1.169,0.2607,0,0,0,0.0,127.038,-1,1.123,273.233,26582169.746,8336620.702,135
eband,71,1,20.31,8.12,0.812,0.4,1.232,0.2735,0,0,0,0.0,9.051,-1,0.42,109.552,709333.991,11098120.32,71
eband,72,1,20.55,8.06,0.806,0.39,1.241,0.2725,0,0,0,0.0,2.292,-1,0.184,230.355,618606.099,5740559.575,68
eband,73,1,24.8,8.67,0.867,0.35,1.154,0.2747,0,0,0,0.0,98.801,-1,0.925,336.25,52624251.169,10170139.498,133
eband,74,1,20.07,8.34,0.834,0.42,1.199,0.3109,0,0,0,0.0,17.236,-1,0.821,601.909,11388757.984,71100331.08,84
eband,75,1,19.8,8.01,0.802,0.4,1.248,0.2779,0,0,0,0.0,0.746,-1,0.191,68.073,409162.081,1700847.504,68
eband,76,1,21.47,8.38,0.838,0.39,1.193,0.2674,0,0,0,0.0,28.473,-1,1.141,461.768,14838919.279,14285757.125,88
eband,77,1,19.99,8.21,0.821,0.41,1.218,0.2742,0,0,0,0.0,2.334,-1,0.911,380.186,3793.681,13677158.213,69
eband,78,1,25.19,8.61,0.861,0.34,1.162,0.2983,0,0,0,0.0,54.479,-1,1.355,344.291,1228717.22,11156298.543,162
eband,79,1,20.36,8.27,0.827,0.41,1.209,0.2703,0,0,0,0.0,3.204,-1,0.71,144.723,2311444.647,11268283.854,78
eband,80,1,10.92,2.6,0.26,0.24,3.841,0.0,1,0,0,0.0,366.541,-1,1.098,754.137,25076483.315,26331497.444,177
eband,81,1,22.23,8.16,0.817,0.37,1.225,0.2681,0,0,0,0.0,41.127,-1,0.566,193.946,410666.902,8171480.265,89
eband,82,1,10.57,4.06,0.406,0.38,2.464,0.0,1,0,0,0.0,25.797,-1,0.433,228.42,323281.536,9701978.774,59
eband,83,1,22.1,8.61,0.861,0.39,1.162,0.3078,0,0,0,0.0,59.897,-1,0.807,524.563,4963726.344,16485555.417,111
eband,84,1,20.93,8.12,0.812,0.39,1.232,0.2832,0,0,0,0.0,2.79,-1,0.621,241.036,324037.897,6411251.663,73
eband,85,1,26.59,8.81,0.881,0.33,1.135,0.2504,0,0,0,0.0,137.5,-1,1.138,537.827,4192789.122,15592036.396,168
eband,87,1,19.47,8.18,0.818,0.42,1.223,0.2835,0,0,0,0.0,1.438,-1,0.813,156.174,10443516.083,6558686.623,74
eband,88,1,20.69,8.24,0.824,0.4,1.213,0.2661,0,0,0,0.0,2.359,-1,0.923,28.94,915062.35,1216798.528,77
eband,89,1,20.48,8.29,0.829,0.4,1.206,0.2829,0,0,0,0.0,40.981,-1,0.371,67.688,7388030.23,2731702.366,96
eband,90,1,21.07,8.29,0.829,0.39,1.206,0.2762,0,0,0,0.0,38.755,-1,0.945,218.411,3708904.659,5231088.464,92
eband,91,1,24.32,8.86,0.886,0.36,1.129,0.2659,0,0,0,0.0,123.917,-1,1.113,451.069,6595017.386,15986895.166,129
eband,93,1,19.06,8.01,0.801,0.42,1.249,0.2781,0,0,0,0.0,0.2,-1,0.038,64.379,20922503.798,4129433.826,66
eband,94,1,18.88,8.01,0.801,0.42,1.248,0.2622,0,0,0,0.0,1.311,-1,0.145,312.486,14487849.373,9736425.387,69
eband,95,1,20.78,8.07,0.807,0.39,1.239,0.2696,0,0,0,0.0,10.257,-1,0.242,381.6,37372870.166,14021742.092,76
eband,98,1,23.28,8.26,0.826,0.35,1.211,0.2758,0,0,0,0.0,17.298,-1,0.509,240.965,6969.94,10893125.034,77
eband,99,1,25.72,9.09,0.909,0.35,1.1,0.2485,0,0,0,0.0,206.704,-1,1.394,736.724,17266700.247,25342888.823,173
eband,101,1,150.03,0.01,0.001,0.0,1110.845,0.0,0,0,74,0.0,0.052,-1,0.0,0.003,10948.691,375.49,7130
eband,102,1,19.39,8.39,0.839,0.43,1.191,0.2633,0,0,0,0.0,15.967,-1,1.176,385.725,2101048.105,16239191.633,84
eband,103,1,20.85,8.57,0.857,0.41,1.166,0.274,0,0,0,0.0,29.281,-1,1.182,581.868,394230.249,24960223.551,102
eband,104,1,19.45,8.55,0.855,0.44,1.169,0.2747,0,0,0,0.0,66.124,-1,1.2,1450.906,4814287.372,130655833.448,111
eband,105,1,21.04,8.67,0.867,0.41,1.154,0.2627,0,0,0,0.0,48.142,-1,1.215,546.279,7446309.258,28490654.438,113
eband,106,1,7.25,2.98,0.298,0.41,3.357,0.0,1,0,0,0.0,14.928,-1,0.48,738.562,2906704.224,34680218.737,37
eband,107,1,22.89,9.0,0.9,0.39,1.112,0.251,0,0,0,0.0,384.855,-1,0.782,2070.472,163594460.773,301657116.06,248
eband,108,1,18.18,8.22,0.822,0.45,1.217,0.2713,0,0,0,0.0,1.812,-1,0.895,266.199,1102728.045,13794990.372,72
eband,109,1,19.33,8.24,0.824,0.43,1.214,0.2823,0,0,0,0.0,4.338,-1,0.668,272.016,4485894.522,25700707.408,72
eband,110,1,19.01,8.44,0.845,0.44,1.184,0.2922,0,0,0,0.0,10.224,-1,1.255,218.879,197536.941,13021086.752,83
eband,111,1,16.52,5.54,0.554,0.34,1.804,0.0,1,0,0,0.0,402.041,-1,1.425,2466.04,155161826.048,412082503.921,203
eband,112,1,21.05,8.44,0.844,0.4,1.185,0.2788,0,0,0,0.0,74.08,-1,0.879,1652.412,1150520.415,268468249.661,158
eband,113,1,20.44,8.62,0.862,0.42,1.16,0.2717,0,0,0,0.0,48.698,-1,1.013,578.718,3293480.903,34427231.351,110
eband,114,1,10.89,4.24,0.424,0.39,2.36,0.0,1,0,0,0.0,146.088,-1,0.188,1047.849,17503559.284,58657078.781,95
eband,115,1,20.22,8.36,0.836,0.41,1.197,0.2742,0,0,0,0.0,30.118,-1,1.011,591.843,2953827.023,31132701.269,93
eband,116,1,19.07,8.32,0.832,0.44,1.201,0.2642,0,0,0,0.0,4.67,-1,0.696,439.683,1051152.263,21268234.98,81
eband,117,1,23.67,9.03,0.903,0.38,1.107,0.2648,0,0,0,0.0,218.512,-1,1.184,1179.93,96651612.961,170260940.572,193
eband,118,1,19.77,8.45,0.845,0.43,1.183,0.2851,0,0,0,0.0,4.081,-1,1.167,140.052,364242.698,14210478.261,85
eband,119,1,21.57,8.45,0.845,0.39,1.183,0.2889,0,0,0,0.0,40.889,-1,1.087,868.445,12281848.669,37421255.001,133
eband,120,1,22.71,8.99,0.899,0.4,1.113,0.2613,0,0,0,0.0,105.181,-1,1.257,757.634,7968566.95,34733130.94,133
eband,121,1,10.38,3.03,0.303,0.29,3.297,0.0,1,0,0,0.0,421.443,-1,0.321,1843.468,63752828.205,204863034.743,194
eband,122,1,19.25,8.37,0.837,0.43,1.195,0.2774,0,0,0,0.0,104.589,-1,0.772,1224.663,22012094.184,230168197.796,111
eband,123,1,20.72,8.57,0.857,0.41,1.167,0.2755,0,0,0,0.0,64.358,-1,1.302,719.482,9951023.028,34158685.682,115
eband,124,1,20.18,8.63,0.863,0.43,1.159,0.3007,0,0,0,0.0,115.341,-1,0.973,1049.627,30598957.472,160957692.686,128
eband,125,1,20.38,8.32,0.832,0.41,1.201,0.2728,0,0,0,0.0,99.007,-1,0.552,1843.468,48434494.059,353933263.251,120
eband,126,1,20.69,8.55,0.855,0.41,1.17,0.269,0,0,0,0.0,34.371,-1,1.468,1395.862,221214.314,212372287.602,99
eband,127,1,21.0,8.81,0.881,0.42,1.135,0.2691,0,0,0,0.0,22.326,-1,1.319,404.157,4812980.457,20665176.52,110
eband,128,1,18.02,8.11,0.811,0.45,1.234,0.2929,0,0,0,0.0,2.639,-1,0.548,465.192,5122523.051,21406410.103,72
eband,129,1,18.91,8.28,0.828,0.44,1.208,0.291,0,0,0,0.0,83.788,-1,0.463,1141.165,3842196.665,120588054.559,114
eband,130,1,18.47,8.27,0.827,0.45,1.209,0.2801,0,0,0,0.0,9.825,-1,0.431,786.311,40538.397,83850198.164,76
eband,131,1,19.32,8.27,0.827,0.43,1.209,0.3217,0,0,0,0.0,97.296,-1,0.732,212.262,14448389.144,14933724.623,121
eband,132,1,10.11,4.0,0.4,0.4,2.499,0.0,1,0,0,0.0,65.36,-1,0.716,2724.914,6490071.893,481190916.602,80
eband,133,1,19.3,8.3,0.83,0.43,1.204,0.2765,0,0,0,0.0,10.566,-1,0.701,728.42,468787.883,35591675.571,80
eband,134,1,19.53,8.31,0.831,0.43,1.203,0.2738,0,0,0,0.0,4.295,-1,0.879,99.003,720198.047,10434068.065,72
eband,135,1,19.11,8.47,0.847,0.44,1.181,0.2617,0,0,0,0.0,51.89,-1,0.947,719.492,4604780.596,151052083.298,102
