🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w92.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_92.world <<<<<<<<<<<<<<<<<<
[WARN] [1749867296.831344, 0.000000]: wait_for_service(/gazebo/get_model_state): failed to contact, will keep trying
[INFO] [1749867314.969555, 0.000000]: wait_for_service(/gazebo/get_model_state): finally were able to contact [rosrpc://turan-TULPAR-T5-V20-3:59479]
Time: 0.02 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.18 (m)
Time: 8.92 (s), x: -2.07 (m), y: 3.57 (m)
Time: 9.02 (s), x: -2.21 (m), y: 3.62 (m)
Time: 9.12 (s), x: -2.34 (m), y: 3.65 (m)
Time: 9.23 (s), x: -2.48 (m), y: 3.66 (m)
Time: 9.33 (s), x: -2.60 (m), y: 3.65 (m)
Time: 9.43 (s), x: -2.72 (m), y: 3.63 (m)
Time: 9.53 (s), x: -2.83 (m), y: 3.60 (m)
Time: 9.63 (s), x: -2.92 (m), y: 3.56 (m)
Time: 9.73 (s), x: -3.01 (m), y: 3.51 (m)
Time: 9.84 (s), x: -3.07 (m), y: 3.47 (m)
Time: 9.94 (s), x: -3.12 (m), y: 3.43 (m)
Time: 10.04 (s), x: -3.17 (m), y: 3.38 (m)
Time: 10.15 (s), x: -3.20 (m), y: 3.34 (m)
Time: 10.25 (s), x: -3.24 (m), y: 3.28 (m)
Time: 10.35 (s), x: -3.26 (m), y: 3.22 (m)
Time: 10.45 (s), x: -3.28 (m), y: 3.16 (m)
Time: 10.55 (s), x: -3.30 (m), y: 3.09 (m)
Time: 10.67 (s), x: -3.31 (m), y: 3.01 (m)
Time: 10.77 (s), x: -3.31 (m), y: 2.92 (m)
Time: 10.88 (s), x: -3.30 (m), y: 2.83 (m)
Time: 10.98 (s), x: -3.28 (m), y: 2.72 (m)
Time: 11.08 (s), x: -3.23 (m), y: 2.61 (m)
Time: 11.18 (s), x: -3.17 (m), y: 2.49 (m)
Time: 11.29 (s), x: -3.09 (m), y: 2.37 (m)
Time: 11.39 (s), x: -3.00 (m), y: 2.27 (m)
Time: 11.49 (s), x: -2.89 (m), y: 2.17 (m)
Time: 11.60 (s), x: -2.78 (m), y: 2.09 (m)
Time: 11.70 (s), x: -2.66 (m), y: 2.02 (m)
Time: 11.80 (s), x: -2.53 (m), y: 1.96 (m)
Time: 11.90 (s), x: -2.40 (m), y: 1.92 (m)
Time: 12.01 (s), x: -2.26 (m), y: 1.90 (m)
Time: 12.11 (s), x: -2.15 (m), y: 1.90 (m)
Time: 12.22 (s), x: -2.06 (m), y: 1.90 (m)
Time: 12.32 (s), x: -1.96 (m), y: 1.90 (m)
Time: 12.43 (s), x: -1.89 (m), y: 1.90 (m)
Time: 12.54 (s), x: -1.83 (m), y: 1.90 (m)
Time: 12.64 (s), x: -1.77 (m), y: 1.90 (m)
Time: 12.74 (s), x: -1.70 (m), y: 1.91 (m)
Time: 12.85 (s), x: -1.65 (m), y: 1.94 (m)
Time: 12.95 (s), x: -1.62 (m), y: 1.97 (m)
Time: 13.05 (s), x: -1.61 (m), y: 2.00 (m)
Time: 13.16 (s), x: -1.61 (m), y: 2.03 (m)
Time: 13.26 (s), x: -1.62 (m), y: 2.05 (m)
Time: 13.36 (s), x: -1.63 (m), y: 2.05 (m)
Time: 13.47 (s), x: -1.64 (m), y: 2.04 (m)
Time: 13.57 (s), x: -1.64 (m), y: 2.03 (m)
Time: 13.67 (s), x: -1.64 (m), y: 2.02 (m)
Time: 13.78 (s), x: -1.63 (m), y: 2.00 (m)
Time: 13.88 (s), x: -1.62 (m), y: 2.00 (m)
Time: 13.98 (s), x: -1.60 (m), y: 2.00 (m)
Time: 14.09 (s), x: -1.58 (m), y: 2.01 (m)
Time: 14.19 (s), x: -1.58 (m), y: 2.03 (m)
Time: 14.30 (s), x: -1.57 (m), y: 2.05 (m)
Time: 14.40 (s), x: -1.58 (m), y: 2.07 (m)
Time: 14.50 (s), x: -1.62 (m), y: 2.06 (m)
Time: 14.61 (s), x: -1.67 (m), y: 2.03 (m)
Time: 14.71 (s), x: -1.76 (m), y: 1.97 (m)
Time: 14.81 (s), x: -1.87 (m), y: 1.89 (m)
Time: 14.92 (s), x: -2.00 (m), y: 1.79 (m)
Time: 15.02 (s), x: -2.15 (m), y: 1.69 (m)
Time: 15.12 (s), x: -2.27 (m), y: 1.60 (m)
Time: 15.22 (s), x: -2.40 (m), y: 1.50 (m)
Time: 15.32 (s), x: -2.51 (m), y: 1.42 (m)
Time: 15.43 (s), x: -2.62 (m), y: 1.34 (m)
Time: 15.53 (s), x: -2.72 (m), y: 1.26 (m)
Time: 15.63 (s), x: -2.82 (m), y: 1.19 (m)
Time: 15.74 (s), x: -2.92 (m), y: 1.12 (m)
Time: 15.84 (s), x: -3.01 (m), y: 1.06 (m)
Time: 15.94 (s), x: -3.09 (m), y: 1.00 (m)
Time: 16.04 (s), x: -3.18 (m), y: 0.93 (m)
Time: 16.14 (s), x: -3.25 (m), y: 0.88 (m)
Time: 16.25 (s), x: -3.32 (m), y: 0.83 (m)
Time: 16.35 (s), x: -3.39 (m), y: 0.79 (m)
Time: 16.46 (s), x: -3.45 (m), y: 0.75 (m)
Time: 16.56 (s), x: -3.52 (m), y: 0.70 (m)
Time: 16.66 (s), x: -3.56 (m), y: 0.67 (m)
Time: 16.77 (s), x: -3.60 (m), y: 0.64 (m)
Time: 16.87 (s), x: -3.64 (m), y: 0.62 (m)
Time: 16.97 (s), x: -3.67 (m), y: 0.60 (m)
Time: 17.07 (s), x: -3.71 (m), y: 0.57 (m)
Time: 17.18 (s), x: -3.75 (m), y: 0.55 (m)
Time: 17.28 (s), x: -3.79 (m), y: 0.53 (m)
Time: 17.38 (s), x: -3.82 (m), y: 0.51 (m)
Time: 17.48 (s), x: -3.84 (m), y: 0.51 (m)
Time: 17.58 (s), x: -3.85 (m), y: 0.52 (m)
Time: 17.68 (s), x: -3.83 (m), y: 0.53 (m)
Time: 17.79 (s), x: -3.82 (m), y: 0.55 (m)
Time: 17.89 (s), x: -3.81 (m), y: 0.55 (m)
Time: 17.99 (s), x: -3.81 (m), y: 0.55 (m)
Time: 18.09 (s), x: -3.81 (m), y: 0.55 (m)
Time: 18.19 (s), x: -3.81 (m), y: 0.56 (m)
Time: 18.30 (s), x: -3.81 (m), y: 0.55 (m)
Time: 18.40 (s), x: -3.79 (m), y: 0.55 (m)
Time: 18.50 (s), x: -3.78 (m), y: 0.54 (m)
Time: 18.60 (s), x: -3.77 (m), y: 0.52 (m)
Time: 18.70 (s), x: -3.76 (m), y: 0.50 (m)
Time: 18.81 (s), x: -3.75 (m), y: 0.48 (m)
Time: 18.91 (s), x: -3.75 (m), y: 0.47 (m)
Time: 19.02 (s), x: -3.75 (m), y: 0.47 (m)
Time: 19.12 (s), x: -3.75 (m), y: 0.48 (m)
Time: 19.22 (s), x: -3.75 (m), y: 0.48 (m)
Time: 19.33 (s), x: -3.75 (m), y: 0.50 (m)
Time: 19.44 (s), x: -3.74 (m), y: 0.50 (m)
Time: 19.54 (s), x: -3.72 (m), y: 0.51 (m)
Time: 19.64 (s), x: -3.71 (m), y: 0.52 (m)
Time: 19.74 (s), x: -3.69 (m), y: 0.52 (m)
Time: 19.84 (s), x: -3.67 (m), y: 0.52 (m)
Time: 19.95 (s), x: -3.66 (m), y: 0.51 (m)
Time: 20.05 (s), x: -3.66 (m), y: 0.50 (m)
Time: 20.15 (s), x: -3.67 (m), y: 0.50 (m)
Time: 20.25 (s), x: -3.68 (m), y: 0.50 (m)
Time: 20.36 (s), x: -3.70 (m), y: 0.51 (m)
Time: 20.46 (s), x: -3.70 (m), y: 0.53 (m)
Time: 20.57 (s), x: -3.70 (m), y: 0.55 (m)
Time: 20.67 (s), x: -3.69 (m), y: 0.57 (m)
Time: 20.77 (s), x: -3.68 (m), y: 0.59 (m)
Time: 20.88 (s), x: -3.66 (m), y: 0.60 (m)
Time: 20.98 (s), x: -3.65 (m), y: 0.63 (m)
Time: 21.09 (s), x: -3.66 (m), y: 0.66 (m)
Time: 21.19 (s), x: -3.67 (m), y: 0.69 (m)
Time: 21.29 (s), x: -3.68 (m), y: 0.71 (m)
Time: 21.40 (s), x: -3.70 (m), y: 0.74 (m)
Time: 21.50 (s), x: -3.70 (m), y: 0.76 (m)
Time: 21.61 (s), x: -3.70 (m), y: 0.77 (m)
Time: 21.71 (s), x: -3.71 (m), y: 0.79 (m)
Time: 21.81 (s), x: -3.71 (m), y: 0.79 (m)
Time: 21.91 (s), x: -3.71 (m), y: 0.79 (m)
Time: 22.01 (s), x: -3.70 (m), y: 0.79 (m)
Time: 22.12 (s), x: -3.70 (m), y: 0.79 (m)
Time: 22.22 (s), x: -3.69 (m), y: 0.79 (m)
Time: 22.32 (s), x: -3.68 (m), y: 0.80 (m)
Time: 22.42 (s), x: -3.67 (m), y: 0.81 (m)
Time: 22.52 (s), x: -3.66 (m), y: 0.82 (m)
Time: 22.62 (s), x: -3.64 (m), y: 0.83 (m)
Time: 22.72 (s), x: -3.63 (m), y: 0.84 (m)
Time: 22.82 (s), x: -3.62 (m), y: 0.86 (m)
Time: 22.93 (s), x: -3.62 (m), y: 0.87 (m)
Time: 23.03 (s), x: -3.61 (m), y: 0.89 (m)
Time: 23.13 (s), x: -3.61 (m), y: 0.91 (m)
Time: 23.23 (s), x: -3.62 (m), y: 0.93 (m)
Time: 23.33 (s), x: -3.62 (m), y: 0.95 (m)
Time: 23.44 (s), x: -3.63 (m), y: 0.97 (m)
Time: 23.54 (s), x: -3.64 (m), y: 0.98 (m)
Time: 23.64 (s), x: -3.65 (m), y: 1.00 (m)
Time: 23.75 (s), x: -3.66 (m), y: 1.00 (m)
Time: 23.85 (s), x: -3.66 (m), y: 1.00 (m)
Time: 23.96 (s), x: -3.67 (m), y: 0.99 (m)
Time: 24.06 (s), x: -3.66 (m), y: 0.98 (m)
Time: 24.17 (s), x: -3.66 (m), y: 0.96 (m)
Time: 24.27 (s), x: -3.65 (m), y: 0.94 (m)
Time: 24.38 (s), x: -3.65 (m), y: 0.91 (m)
Time: 24.48 (s), x: -3.66 (m), y: 0.89 (m)
Time: 24.59 (s), x: -3.67 (m), y: 0.88 (m)
Time: 24.69 (s), x: -3.68 (m), y: 0.89 (m)
Time: 24.79 (s), x: -3.69 (m), y: 0.90 (m)
Time: 24.89 (s), x: -3.67 (m), y: 0.92 (m)
Time: 24.99 (s), x: -3.66 (m), y: 0.94 (m)
Time: 25.10 (s), x: -3.65 (m), y: 0.96 (m)
Time: 25.21 (s), x: -3.64 (m), y: 0.95 (m)
Time: 25.31 (s), x: -3.64 (m), y: 0.95 (m)
Time: 25.41 (s), x: -3.64 (m), y: 0.93 (m)
Time: 25.51 (s), x: -3.65 (m), y: 0.91 (m)
Time: 25.61 (s), x: -3.65 (m), y: 0.89 (m)
Time: 25.72 (s), x: -3.66 (m), y: 0.86 (m)
Time: 25.82 (s), x: -3.65 (m), y: 0.84 (m)
Time: 25.93 (s), x: -3.65 (m), y: 0.84 (m)
Time: 26.03 (s), x: -3.64 (m), y: 0.85 (m)
Time: 26.14 (s), x: -3.64 (m), y: 0.85 (m)
Time: 26.24 (s), x: -3.64 (m), y: 0.85 (m)
Time: 26.34 (s), x: -3.64 (m), y: 0.86 (m)
Time: 26.44 (s), x: -3.63 (m), y: 0.86 (m)
Time: 26.54 (s), x: -3.63 (m), y: 0.85 (m)
Time: 26.65 (s), x: -3.63 (m), y: 0.83 (m)
Time: 26.75 (s), x: -3.63 (m), y: 0.80 (m)
Time: 26.86 (s), x: -3.64 (m), y: 0.79 (m)
Time: 26.96 (s), x: -3.65 (m), y: 0.79 (m)
Time: 27.06 (s), x: -3.65 (m), y: 0.80 (m)
Time: 27.16 (s), x: -3.66 (m), y: 0.80 (m)
Time: 27.26 (s), x: -3.67 (m), y: 0.80 (m)
Time: 27.37 (s), x: -3.68 (m), y: 0.80 (m)
Time: 27.47 (s), x: -3.68 (m), y: 0.80 (m)
Time: 27.57 (s), x: -3.68 (m), y: 0.82 (m)
Time: 27.67 (s), x: -3.67 (m), y: 0.85 (m)
Time: 27.77 (s), x: -3.66 (m), y: 0.93 (m)
Time: 27.88 (s), x: -3.63 (m), y: 1.03 (m)
Time: 27.98 (s), x: -3.60 (m), y: 1.16 (m)
Time: 28.08 (s), x: -3.57 (m), y: 1.29 (m)
Time: 28.18 (s), x: -3.54 (m), y: 1.43 (m)
Time: 28.29 (s), x: -3.52 (m), y: 1.57 (m)
Time: 28.39 (s), x: -3.50 (m), y: 1.73 (m)
Time: 28.49 (s), x: -3.50 (m), y: 1.89 (m)
Time: 28.59 (s), x: -3.52 (m), y: 2.06 (m)
Time: 28.69 (s), x: -3.57 (m), y: 2.25 (m)
Time: 28.80 (s), x: -3.62 (m), y: 2.44 (m)
Time: 28.90 (s), x: -3.67 (m), y: 2.60 (m)
Time: 29.01 (s), x: -3.72 (m), y: 2.78 (m)
Time: 29.11 (s), x: -3.78 (m), y: 2.95 (m)
Time: 29.21 (s), x: -3.83 (m), y: 3.11 (m)
Time: 29.32 (s), x: -3.89 (m), y: 3.28 (m)
Time: 29.42 (s), x: -3.94 (m), y: 3.44 (m)
Time: 29.52 (s), x: -3.99 (m), y: 3.59 (m)
Time: 29.63 (s), x: -4.02 (m), y: 3.68 (m)
Time: 29.73 (s), x: -4.04 (m), y: 3.74 (m)
Time: 29.84 (s), x: -4.05 (m), y: 3.75 (m)
Time: 29.94 (s), x: -4.04 (m), y: 3.73 (m)
Time: 30.04 (s), x: -4.03 (m), y: 3.71 (m)
Time: 30.15 (s), x: -4.03 (m), y: 3.70 (m)
Time: 30.25 (s), x: -4.03 (m), y: 3.70 (m)
Time: 30.35 (s), x: -4.03 (m), y: 3.70 (m)
Time: 30.45 (s), x: -4.03 (m), y: 3.71 (m)
Time: 30.55 (s), x: -4.04 (m), y: 3.72 (m)
Time: 30.66 (s), x: -4.05 (m), y: 3.73 (m)
Time: 30.76 (s), x: -4.06 (m), y: 3.75 (m)
Time: 30.87 (s), x: -4.07 (m), y: 3.76 (m)
Time: 30.97 (s), x: -4.08 (m), y: 3.78 (m)
Time: 31.07 (s), x: -4.09 (m), y: 3.80 (m)
Time: 31.17 (s), x: -4.10 (m), y: 3.81 (m)
Time: 31.28 (s), x: -4.11 (m), y: 3.81 (m)
Time: 31.38 (s), x: -4.12 (m), y: 3.79 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 31.3820 (s)
Navigation metric: 0.0000
