Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
lfh,29,1,0.03,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,30,1,0.09,0.0,0.0,0.0,379703.377,0.0,0,0,0,0.0,0.001,-1,0.0,0.016,0.0,0.972,0
lfh,31,1,0.04,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,32,1,0.06,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,33,1,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,34,1,0.01,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,35,1,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,37,1,0.07,0.0,0.045,1.31,22.204,0.0,0,0,0,0.0,0.001,-1,0.0,888.536,0.05,3335842.902,0
lfh,39,1,2.72,3.04,0.607,1.12,1.646,0.0,0,0,0,0.0,0.056,-1,0.017,670.449,0.914,12054162.8,0
lfh,40,1,22.73,10.15,0.992,0.45,1.008,0.0,0,0,0,0.0,78.056,-1,1.218,398.915,1572757.543,5626589.41,58
lfh,41,1,4.14,1.6,0.144,0.39,6.956,0.0,1,0,0,0.0,94.636,-1,0.864,571.562,7049492.024,9720124.233,47
lfh,42,1,0.09,0.0,0.001,0.13,761.235,0.0,0,0,0,0.0,0.016,-1,0.0,233.648,5.192,6446094.716,0
lfh,43,1,11.09,9.95,0.943,0.9,1.061,0.0,0,0,0,0.0,3.339,-1,1.378,346.078,118.911,5542200.815,0
lfh,44,1,35.87,14.35,1.396,0.4,0.716,0.0,0,0,6,0.0,123.756,-1,4.502,349.979,7177394.238,5685488.435,160
lfh,45,1,12.92,5.94,0.76,0.46,1.316,0.0,0,0,0,0.0,0.853,-1,0.379,223.55,26.416,2866351.246,0
lfh,46,1,0.07,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,47,1,21.56,3.8,0.361,0.18,2.771,0.0,1,0,0,0.0,58.971,-1,0.928,174.766,423133.311,2800105.675,76
lfh,48,1,0.08,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,49,1,0.06,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,50,1,12.59,5.74,0.645,0.46,1.551,0.0,1,0,0,0.0,64.103,-1,5.169,326.986,1054818.707,5557495.102,51
lfh,51,1,19.29,9.82,1.135,0.51,0.881,0.0,1,0,0,0.0,14.009,-1,5.889,182.003,5768455.708,2433839.845,28
lfh,52,1,34.45,13.47,1.227,0.39,0.815,0.0,0,0,0,0.0,32.209,-1,3.871,230.485,32248.072,3181327.833,16
lfh,53,1,0.03,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,54,1,17.58,12.91,1.484,0.73,0.674,0.0,0,0,0,0.0,48.448,-1,3.301,367.708,6086335.421,5811948.61,43
lfh,55,1,35.48,18.72,2.38,0.53,0.42,0.0,0,0,2,0.0,253.646,-1,8.434,194.493,9717936.388,2594218.37,224
lfh,56,1,2.22,0.0,0.0,0.0,134138.443,0.0,0,0,0,0.0,0.005,-1,0.0,0.0,1213.799,0.0,0
lfh,57,1,26.85,16.13,1.856,0.6,0.539,0.0,0,0,0,0.0,51.337,-1,7.404,312.413,94155497.102,4943648.888,33
lfh,59,1,4.23,1.92,0.204,0.45,4.903,0.0,1,0,0,0.0,32.5,-1,1.605,836.287,7107036.263,10780911.798,24
lfh,60,1,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,61,1,49.71,16.85,1.773,0.34,0.564,0.0,1,0,6,0.0,1018.46,-1,6.692,338.553,156264398.878,4584270.574,623
lfh,62,1,2.01,0.0,0.003,0.01,375.724,0.0,0,0,0,0.0,39.233,-1,0.0,263.824,23222745.92,4441112.805,0
lfh,63,1,71.85,22.55,2.597,0.31,0.385,0.0,0,0,9,0.0,405.507,-1,8.774,317.505,39821353.222,4765534.985,341
lfh,64,1,6.49,2.18,0.212,0.34,4.709,0.0,1,0,0,0.0,25.783,-1,0.194,109.227,195868.44,1188905.606,44
lfh,65,1,2.29,0.18,0.021,0.08,48.769,0.0,1,0,0,0.0,15.696,-1,0.052,1.342,1751.071,37.367,29
lfh,66,1,6.16,1.83,0.19,0.3,5.273,0.0,1,0,1,0.0,86.486,-1,1.043,768.454,619692.624,10200878.007,71
lfh,67,1,98.34,15.94,1.702,0.16,0.587,0.0,1,0,16,0.0,658.12,-1,8.577,239.406,778927829.303,2939868.277,907
lfh,68,1,259.06,0.0,0.498,0.02,2.008,0.0,0,0,0,0.0,64.066,-1,0.0,110.572,2295282.588,1675646.473,0
lfh,69,1,0.02,0.0,0.006,3.66,163.133,0.0,1,0,0,0.0,195.859,-1,0.0,2762.276,238857360.077,377129479.719,0
lfh,70,1,50.04,0.0,0.8,0.13,1.251,0.0,0,0,0,0.0,37.585,-1,0.0,21.621,3081340.903,267609.119,0
lfh,72,1,6.99,2.71,0.307,0.39,3.257,0.0,1,0,0,0.0,112.898,-1,2.52,316.669,4603835.281,3185096.877,74
lfh,73,1,2.06,0.0,0.004,0.02,249.427,0.0,0,0,0,0.0,15.946,-1,0.0,2.937,1806040.283,47431.269,0
lfh,74,1,0.64,0.03,0.004,0.05,268.846,0.0,1,0,0,0.0,4.699,-1,0.026,452.657,286493.98,5546356.482,13
lfh,75,1,252.36,0.0,0.0,0.0,377591.833,0.0,0,0,0,0.0,0.001,-1,0.0,0.0,585.564,0.0,0
lfh,77,1,7.08,0.0,0.299,0.41,3.339,0.0,0,0,0,0.0,72.828,-1,0.0,46.973,1200250.774,649817.477,0
lfh,78,1,150.03,15.69,1.594,0.1,0.627,0.0,1,0,45,0.0,1141.839,-1,1.279,134.373,35559686592.178,2368394.881,1801
lfh,79,1,0.04,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,80,1,2.24,0.0,0.0,0.0,1839326.383,0.0,1,0,1,0.0,0.017,-1,0.0,0.0,39594.345,0.0,11
lfh,81,1,150.09,0.01,0.001,0.0,682.904,0.0,0,0,73,0.0,446.234,-1,0.009,0.935,14001186609.745,18207.803,4268
lfh,82,1,8.69,5.14,0.72,0.59,1.389,0.0,0,0,0,0.0,0.12,-1,0.046,230.397,2.301,3925068.569,0
lfh,83,1,15.56,0.0,0.611,0.33,1.635,0.0,0,0,0,0.0,49.339,-1,0.0,34.88,6493826.304,829900.811,0
lfh,84,1,77.04,26.19,3.205,0.34,0.312,0.0,0,0,1,0.0,138.032,-1,10.835,133.575,2876728.917,2053296.002,116
lfh,85,1,16.06,0.0,0.203,0.12,4.937,0.0,0,0,0,0.0,34.437,-1,0.0,53.683,815682.347,834719.692,0
lfh,86,1,19.58,4.43,0.565,0.23,1.769,0.0,1,0,1,0.0,90.219,-1,4.07,14.308,11020792.697,213502.173,99
lfh,88,1,46.46,7.59,0.862,0.16,1.16,0.0,1,0,8,0.0,194.432,-1,4.88,173.402,3191677369.94,2832413.178,364
lfh,89,1,2.15,0.0,0.0,0.0,92949.278,0.0,0,0,0,0.0,3.47,-1,0.0,0.0,13543886.331,0.003,0
lfh,90,1,27.14,13.05,1.498,0.48,0.668,0.0,1,0,0,0.0,74.626,-1,8.403,176.533,1912500.465,2371699.806,80
lfh,91,1,2.03,0.0,0.0,0.0,3080.735,0.0,1,0,0,0.0,47.121,-1,0.0,32.966,45758021.494,518740.015,0
lfh,92,1,15.38,5.66,0.571,0.37,1.75,0.0,1,0,1,0.0,34.762,-1,1.777,13.536,117917.245,187968.347,49
lfh,93,1,26.3,0.0,0.654,0.25,1.529,0.0,0,0,0,0.0,833.338,-1,0.0,2294.976,0.0,29749877.5,0
lfh,94,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,95,1,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,96,1,0.03,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,97,1,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
lfh,98,1,2.05,0.0,0.0,0.0,2180.967,0.0,1,0,0,0.0,25.264,-1,0.0,1.231,6277529.549,18982.978,0
lfh,99,1,72.02,1.49,0.15,0.02,6.656,0.0,1,0,34,0.0,859.185,-1,0.756,85.398,2496216542.615,1099534.818,1547
lfh,100,1,0.41,0.04,0.004,0.09,225.539,0.0,1,0,0,0.0,0.006,-1,0.034,0.139,0.844,1303.172,4
