Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
teb,99,1,19.63,10.52,1.052,0.54,0.95,0.3629,0,0,0,0.0,328.534,-1,1.764,1164.841,15830652.363,37747585.294,256
teb,100,1,6.34,4.5,0.45,0.71,2.223,0.0,1,0,0,0.0,23.81,-1,1.254,249.394,37061.664,6010530.958,55
teb,101,1,5.87,8.12,0.812,1.38,1.232,0.5,0,0,0,0.0,1.964,-1,0.477,608.646,1774022.069,48678794.382,6
teb,102,1,6.61,8.77,0.877,1.33,1.141,0.5,0,0,0,0.0,3.975,-1,1.354,1817.354,11464620.757,211762336.409,6
teb,103,1,9.88,9.22,0.922,0.93,1.085,0.5,0,0,0,0.0,16.805,-1,1.493,2303.648,4297408.377,253877652.538,16
teb,104,1,9.49,8.82,0.882,0.93,1.133,0.5,0,0,0,0.0,66.063,-1,0.618,1446.03,50410.803,70223598.959,73
teb,105,1,13.37,9.54,0.954,0.71,1.049,0.4433,0,0,0,0.0,161.792,-1,1.334,2372.023,4431600.763,183662376.01,158
teb,106,1,14.4,10.14,1.014,0.7,0.987,0.4137,0,0,0,0.0,179.09,-1,1.604,3911.035,3302970.912,456571028.528,192
teb,107,1,7.0,8.67,0.867,1.24,1.154,0.5,0,0,0,0.0,12.758,-1,1.028,2770.615,823742.471,271768308.782,7
teb,108,1,5.99,8.26,0.826,1.38,1.211,0.5,0,0,0,0.0,3.195,-1,0.759,2854.178,3530818.021,368443010.29,4
teb,109,1,7.46,8.47,0.847,1.13,1.181,0.5,0,0,0,0.0,10.513,-1,0.759,2244.219,3968039.254,121593014.503,12
teb,110,1,9.32,9.1,0.91,0.98,1.099,0.5,0,0,0,0.0,72.12,-1,0.882,2751.619,5911247.862,406951056.926,76
teb,111,1,34.44,14.15,1.415,0.41,0.707,0.2227,0,0,1,0.0,830.989,-1,1.604,2580.295,469709507.005,263742108.23,732
teb,112,1,13.05,9.01,0.901,0.69,1.109,0.479,0,0,0,0.0,242.155,-1,0.606,2920.922,12414726.141,345676274.864,198
teb,113,1,19.74,10.9,1.09,0.55,0.918,0.3077,0,0,1,0.0,498.087,-1,1.211,1862.467,83124008.868,224490814.624,385
teb,115,1,9.14,8.75,0.875,0.96,1.142,0.5,0,0,0,0.0,56.818,-1,1.068,4078.642,17670064.166,549624667.045,41
teb,116,1,6.55,8.25,0.825,1.26,1.212,0.5,0,0,0,0.0,8.417,-1,0.507,2404.386,3760737.75,108689482.248,7
teb,117,1,14.24,10.04,1.004,0.71,0.996,0.4555,0,0,0,0.0,216.841,-1,1.342,3151.213,3863965.735,262203681.633,162
teb,118,1,18.61,5.92,0.592,0.32,1.688,0.0,1,0,0,0.0,291.146,-1,0.49,1427.056,4309824.666,76821235.946,471
teb,119,1,25.34,10.45,1.045,0.41,0.957,0.2759,0,0,2,0.0,1080.969,-1,1.407,865.642,204826648.624,62171879.89,602
teb,120,1,10.49,4.12,0.412,0.39,2.428,0.0,1,0,0,0.0,116.376,-1,1.407,1123.288,2707394.595,38841456.412,218
teb,121,1,12.41,9.41,0.941,0.76,1.063,0.5,0,0,0,0.0,105.84,-1,1.496,1693.76,3200189.739,140404832.013,132
teb,122,1,7.84,8.61,0.861,1.1,1.162,0.5,0,0,0,0.0,44.053,-1,0.672,2847.552,17100638.434,301484157.47,50
teb,124,1,11.1,9.29,0.929,0.84,1.076,0.5,0,0,0,0.0,110.442,-1,0.887,2443.877,3586940.367,261923743.675,137
teb,125,1,9.16,8.46,0.846,0.92,1.182,0.5,0,0,0,0.0,47.878,-1,0.502,1467.066,917718.737,87572341.532,59
teb,126,1,11.77,9.56,0.956,0.81,1.046,0.5,0,0,0,0.0,121.814,-1,1.506,1940.112,4726636.616,163259965.8,125
teb,128,1,5.95,8.1,0.81,1.36,1.235,0.5,0,0,0,0.0,2.816,-1,0.314,1073.069,1200902.161,53735455.14,4
teb,129,1,8.44,8.91,0.891,1.06,1.122,0.5,0,0,0,0.0,56.922,-1,1.365,3778.44,1042146.579,474755141.483,56
teb,130,1,11.22,9.08,0.908,0.81,1.101,0.4969,0,0,0,0.0,173.454,-1,0.471,2233.716,7954630.579,118665537.857,149
teb,131,1,6.41,8.21,0.821,1.28,1.218,0.5,0,0,0,0.0,8.414,-1,0.745,1520.743,4483244.011,117075040.509,4
teb,132,1,5.01,4.07,0.407,0.81,2.455,0.0,1,0,0,0.0,53.335,-1,0.997,1388.453,168108.535,109786354.121,51
teb,133,1,9.45,9.06,0.906,0.96,1.104,0.5,0,0,0,0.0,39.697,-1,0.697,1866.558,5351593.318,205124110.024,65
teb,134,1,6.75,8.29,0.829,1.23,1.206,0.5,0,0,0,0.0,2.878,-1,0.919,3268.859,8861679.533,408122130.757,6
teb,135,1,11.66,9.26,0.926,0.79,1.08,0.465,0,0,0,0.0,144.733,-1,1.063,2416.483,10751442.809,258375410.94,159
teb,136,1,15.67,10.28,1.028,0.66,0.973,0.3876,0,0,0,0.0,140.799,-1,0.998,2524.768,2683947.278,157860894.756,237
teb,137,1,57.97,15.82,1.582,0.27,0.632,0.0,1,0,3,0.0,2660.851,-1,1.864,1584.198,8916854484.03,118664431.85,1612
teb,138,1,17.18,11.34,1.134,0.66,0.882,0.4043,0,0,0,0.0,264.308,-1,1.652,3252.08,8376874.096,389122833.546,280
teb,139,1,7.42,8.16,0.816,1.1,1.226,0.5,0,0,0,0.0,11.763,-1,0.261,2234.941,10918313.706,285462657.601,14
teb,140,1,10.48,9.53,0.953,0.91,1.049,0.5,0,0,0,0.0,70.993,-1,1.639,2606.468,918836.12,302829443.321,79
teb,141,1,6.46,8.16,0.816,1.26,1.226,0.5,0,0,0,0.0,4.337,-1,0.282,1899.53,3316674.369,257546555.567,4
teb,143,1,11.61,9.37,0.937,0.81,1.067,0.5,0,0,0,0.0,84.359,-1,0.972,1703.213,173963.361,58707927.861,74
teb,144,1,7.76,8.54,0.854,1.1,1.171,0.5,0,0,0,0.0,12.328,-1,0.991,2132.556,2643012.887,186329477.876,15
teb,145,1,9.81,8.85,0.885,0.9,1.13,0.5,0,0,0,0.0,59.827,-1,0.525,1776.328,1734755.466,135341654.739,77
teb,146,1,9.72,9.08,0.908,0.93,1.101,0.5,0,0,0,0.0,74.732,-1,1.358,4055.666,5804433.847,542140860.785,85
teb,147,1,6.15,8.06,0.806,1.31,1.241,0.5,0,0,0,0.0,1.621,-1,0.252,938.953,2681917.102,41620482.072,3
teb,148,1,10.87,9.25,0.925,0.85,1.081,0.5,0,0,0,0.0,115.786,-1,0.906,2396.436,3868871.61,311778437.715,117
teb,149,1,7.38,8.38,0.838,1.14,1.194,0.5,0,0,0,0.0,5.502,-1,0.863,1698.079,15244755.444,203101358.005,6
teb,150,1,3.88,3.94,0.394,1.01,2.541,0.0,1,0,0,0.0,12.133,-1,1.294,1647.665,8815394.375,67193846.348,15
teb,151,1,11.51,6.3,0.63,0.55,1.586,0.0,1,0,0,0.0,104.648,-1,0.908,1203.265,2328012.706,57643878.551,170
teb,152,1,6.92,8.41,0.841,1.22,1.188,0.5,0,0,0,0.0,3.67,-1,1.198,1298.353,1463906.059,48324714.618,7
teb,153,1,9.51,9.0,0.9,0.95,1.111,0.4941,0,0,0,0.0,24.386,-1,1.351,2782.318,725944.069,259849741.216,27
teb,154,1,9.42,8.68,0.868,0.92,1.152,0.5,0,0,0,0.0,22.572,-1,0.482,2028.378,2937614.734,224770968.401,40
teb,155,1,9.25,8.48,0.848,0.92,1.18,0.5,0,0,0,0.0,73.448,-1,0.915,1907.475,4431084.956,191217983.254,54
teb,156,1,6.92,8.42,0.842,1.22,1.187,0.5,0,0,0,0.0,6.046,-1,1.006,529.385,1306371.085,46128642.149,6
teb,157,1,18.74,10.84,1.084,0.58,0.923,0.3525,0,0,0,0.0,392.1,-1,1.127,3237.763,961338881.683,491744870.354,346
teb,158,1,7.73,8.68,0.868,1.12,1.152,0.5,0,0,0,0.0,30.801,-1,1.479,1897.474,586592.932,83302106.118,19
teb,159,1,6.31,8.12,0.812,1.29,1.231,0.5,0,0,0,0.0,3.645,-1,0.314,4073.541,1086377.844,616084864.173,5
teb,161,1,7.63,8.6,0.86,1.13,1.162,0.5,0,0,0,0.0,36.171,-1,0.573,3851.486,3699518.324,537073735.782,51
teb,162,1,11.87,9.35,0.935,0.79,1.069,0.5,0,0,0,0.0,72.886,-1,0.66,2057.078,1513939.399,125691331.248,105
teb,163,1,17.46,10.53,1.053,0.6,0.95,0.348,0,0,0,0.0,183.663,-1,1.34,3950.805,2012001.889,546097847.934,290
teb,164,1,11.61,9.11,0.911,0.78,1.097,0.5,0,0,0,0.0,111.309,-1,0.672,2592.576,14574440.828,246044535.903,134
teb,165,1,13.61,9.5,0.95,0.7,1.052,0.4573,0,0,0,0.0,130.709,-1,1.175,2502.013,2206580.261,103052926.167,141
teb,166,1,12.61,9.15,0.915,0.73,1.093,0.4603,0,0,0,0.0,175.434,-1,0.671,1579.171,78567311.551,56705535.629,140
teb,167,1,17.84,10.14,1.014,0.57,0.986,0.3594,0,0,0,0.0,603.634,-1,0.872,3305.06,103034636.2,360717641.858,429
teb,168,1,14.05,9.72,0.972,0.69,1.029,0.4687,0,0,1,0.0,255.005,-1,1.434,1729.529,976037.136,166150568.447,180
teb,169,1,10.83,9.04,0.904,0.83,1.106,0.5,0,0,0,0.0,131.597,-1,0.912,4228.51,3127509.439,596894493.03,124
teb,170,1,8.71,8.39,0.839,0.96,1.192,0.5,0,0,0,0.0,13.406,-1,0.467,1575.828,9525609.83,60854386.403,11
teb,171,1,15.96,6.6,0.66,0.41,1.515,0.0,1,0,0,0.0,353.141,-1,0.537,1669.597,87707051.47,148642313.347,313
teb,172,1,10.87,8.88,0.889,0.82,1.125,0.4841,0,0,0,0.0,171.774,-1,0.664,3453.178,495564.397,451329486.999,148
teb,173,1,18.0,6.84,0.684,0.38,1.463,0.0,1,0,1,0.0,202.899,-1,0.82,2207.332,2049235.367,86311975.137,352
teb,174,1,8.23,8.46,0.846,1.03,1.182,0.5,0,0,0,0.0,15.871,-1,1.02,3847.188,3674599.586,549623770.282,14
teb,175,1,13.36,9.68,0.968,0.72,1.033,0.4662,0,0,0,0.0,131.239,-1,1.381,2430.703,24981263.058,210501171.177,125
teb,176,1,13.73,10.09,1.009,0.73,0.991,0.4254,0,0,0,0.0,110.207,-1,1.594,3405.944,3552710.217,489002068.985,166
teb,177,1,10.93,9.32,0.932,0.85,1.073,0.5,0,0,0,0.0,64.964,-1,0.956,2335.214,467501.815,196713353.602,89
teb,178,1,9.76,8.57,0.857,0.88,1.167,0.5,0,0,0,0.0,74.193,-1,0.981,1997.04,3694919.732,86753960.323,86
teb,179,1,16.84,10.39,1.039,0.62,0.962,0.356,0,0,0,0.0,199.719,-1,1.369,1987.509,9770769.981,124062043.11,215
teb,180,1,8.06,5.88,0.588,0.73,1.701,0.0,1,0,0,0.0,116.914,-1,1.002,2141.232,2124512.677,97715481.048,99
teb,181,1,8.95,8.61,0.861,0.96,1.162,0.5,0,0,0,0.0,51.36,-1,0.922,1663.3,4683551.318,125642539.027,61
teb,182,1,92.58,12.31,1.231,0.13,0.812,0.125,0,0,15,0.0,8063.444,-1,1.121,1092.517,13824054159.753,59496336.59,3402
teb,183,1,14.59,9.39,0.939,0.64,1.065,0.4067,0,0,1,0.0,362.237,-1,0.728,2134.259,2338409164.689,254566489.296,217
teb,184,1,70.2,19.16,1.916,0.27,0.522,0.125,0,0,11,0.0,2417.023,-1,1.232,2028.676,1403281749.591,189819458.917,2376
teb,185,1,14.58,9.91,0.991,0.68,1.009,0.4024,0,0,0,0.0,229.732,-1,1.378,2200.003,14698443.797,212040836.883,214
teb,186,1,13.34,9.83,0.983,0.74,1.017,0.4771,0,0,0,0.0,92.253,-1,1.373,1761.274,265984.479,111671789.681,147
teb,187,1,14.49,9.27,0.927,0.64,1.079,0.4158,0,0,0,0.0,316.337,-1,0.641,1763.718,195113135.344,71189240.203,202
teb,188,1,22.41,11.75,1.175,0.52,0.851,0.2838,0,0,0,0.0,311.139,-1,1.555,1657.744,14795697.535,131884107.054,381
teb,189,1,24.96,8.08,0.808,0.32,1.237,0.0,1,0,0,0.0,555.559,-1,1.227,1452.384,76853923.133,76816025.86,610
teb,190,1,12.68,5.65,0.565,0.45,1.769,0.0,1,0,0,0.0,185.816,-1,0.737,2480.714,35208625.548,246869760.641,266
teb,191,1,83.97,14.13,1.413,0.17,0.708,0.0,1,0,13,0.0,4648.237,-1,1.433,1985.29,11141554698.744,229060648.159,3036
teb,192,1,17.54,10.35,1.035,0.59,0.966,0.365,0,0,0,0.0,130.598,-1,0.849,1371.861,2154566.203,50895279.097,195
teb,193,1,13.18,9.45,0.945,0.72,1.058,0.4688,0,0,0,0.0,99.718,-1,1.463,1477.733,9299131.586,53212122.291,114
teb,194,1,14.16,9.8,0.98,0.69,1.02,0.4151,0,0,0,0.0,143.512,-1,1.582,2971.204,461423.424,283709061.537,180
teb,195,1,7.61,8.66,0.866,1.14,1.155,0.5,0,0,0,0.0,19.09,-1,1.157,3910.337,8756112.432,503819961.817,16
teb,196,1,6.66,8.16,0.816,1.22,1.226,0.5,0,0,0,0.0,3.052,-1,0.34,2171.94,7660089.032,277053662.141,5
teb,198,1,6.7,8.36,0.836,1.25,1.196,0.5,0,0,0,0.0,8.066,-1,0.543,2557.092,6555654.287,132473816.198,9
teb,199,1,14.05,10.04,1.004,0.71,0.996,0.4371,0,0,0,0.0,277.728,-1,1.024,2099.286,75419806.1,221969251.159,225
teb,200,1,7.53,8.23,0.823,1.09,1.215,0.5,0,0,0,0.0,16.87,-1,0.424,2284.558,2961635.972,283848296.55,12
